DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a30_b0.5,1,82,0.013664036870002746,99.76,1.47867774105072,72.41250000000002
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a15_b0.7,1,96,0.003231589021906257,99.98,1.6432117609977719,72.925
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a40_b0.7,1,84,0.00830619930177927,99.9,1.4491659893989564,73.2
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a30_b0.7,1,93,0.0043807878047227855,99.92,1.5488714084625244,72.7375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a65_b0.7,1,84,0.008264356701076031,99.8,1.4701039190292358,72.86250000000003
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a75_b0.6,1,96,0.01300698596537113,99.72,1.4256527094841005,72.5125
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a55_b0.8,1,86,0.006543351802974939,99.92,1.4767863445281983,73.0375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a10_b0.5,1,88,0.006255266572535038,99.9,1.5963298726081847,72.1375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a60_b0.8,1,82,0.010586811709403992,99.76,1.391120846271515,73.64999999999998
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a40_b0.7,1,95,0.005534640384837985,99.94,1.5005904650688169,72.875
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a10_b0.8,1,91,0.005367365629971027,99.9,1.5816902189254758,73.6875
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a45_b0.7,1,92,0.0072350075021386144,99.96,1.5057356038093568,72.7
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a15_b0.8,1,93,0.0035077477321028712,99.96,1.6336387352943418,72.8
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a80_b0.5,1,64,0.02837873725891113,99.42,1.3630670266151428,72.44999999999997
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a50_b0.6,1,84,0.00943270323127508,99.86,1.490163224697113,72.52499999999998
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a35_b0.7,1,94,0.006162270838394761,99.96,1.4926703910827637,72.8375
